,min,avg,median,max
139,4.3770311020494943e-07,0.17820613054129464,0.06563631956621387,1.7679451717107313
140,0.0003890192259503202,0.2874271145361188,0.1908640642267027,1.8360691073723037
141,4.838270697926058e-05,0.3966607733845151,0.21518729995373256,3.504952391619225
142,3.650535590544482e-05,0.21274456527447522,0.1259633170547918,1.3565576836442825
143,1.6512836898258053e-08,0.06776825557251273,0.04643476829267337,0.5572148660018901
144,1.2705712218008555e-10,0.04586952475068592,0.02183586113271998,0.3440495510099245
145,4.457263232221298e-10,0.12352306844739366,0.06084038977173761,1.063843868480843
146,5.265935306731459e-11,0.07863923369627154,0.058888822213557596,0.39059137448193665
147,1.975227258731188e-07,0.03450535369549218,0.022804645019448767,0.2227134212662186
148,3.260858773020604e-08,0.03923094670093037,0.01756587732034521,0.4719827316904638
149,0.0037458033188649017,0.14068346024166467,0.13750489233479435,0.45475597455482525
150,0.00030622184839908413,0.2228514827459074,0.15193999665868918,1.383172686128673
151,2.2561914644902093e-08,0.14099956861760193,0.07792231231319645,1.7908157285077937
152,1.7252758913311112e-06,0.1953070137625215,0.10207668861274029,1.1418419022629023
153,0.00045340011748197566,0.24982500388663917,0.18040192238635205,2.0959683121115225
154,0.0003913557776945593,0.3267027421029076,0.20035075806682032,3.5475493835774796
155,4.413573245077187e-10,0.05405415324996752,0.04996591050458221,0.25852457024310743
156,7.915236105123154e-11,0.04400260472871799,0.026820868588588308,0.33658425470438025
157,1.0013407400106332e-08,0.08353006133257704,0.06563992444245062,0.5665517319788683
158,7.697934628013277e-10,0.05444432764814461,0.04780201540736026,0.4631038838453702
159,8.435910736762727e-08,0.03841347583289703,0.03308205926439385,0.22743785064316982
160,1.2050731612420162e-05,0.06007313041766145,0.04861161793229318,0.39292728255218484
161,0.00010555436308673682,0.08223724878071663,0.06333739345944425,0.37760387374421167
162,0.0006441439117206434,0.14148748475234987,0.12668519296183733,0.7697020600623586
163,1.6135371094659214e-05,0.2440236595341984,0.11353027941142468,2.83576701608222
164,1.966830843090597e-06,0.36552789921103473,0.14717021552542475,2.530825663510653
165,5.121838718152643e-08,0.3397543403124188,0.12609847007353348,2.485062775582184
166,3.2369933277865016e-07,0.3411522886299593,0.19425584603522486,2.7421021100198346
167,5.6584417930631343e-08,0.1283934837670566,0.07705331050415579,1.2188421017263729
168,9.15894809447162e-11,0.05389495252548266,0.043313709845450375,0.342199444942142
169,5.8176457226564346e-11,0.04942872843411915,0.029250125028831335,0.34305457362606107
170,6.612059351197711e-11,0.08318848046596744,0.03410719963462436,0.6313370380417639
171,1.1174051211481994e-09,0.04153123815773593,0.03404897646101443,0.2729474177319669
172,0.0005025318663247255,0.08064745253498962,0.05868522110035443,0.457531082402977
173,3.918325472105538e-05,0.07758122189040363,0.05301149990533529,0.5542048686922553
174,0.0002367232946141156,0.18067575819703274,0.10718822472790969,1.0340834567355157
175,2.093729507752627e-06,0.2567354491188141,0.11675719711256059,1.996613600590242
176,5.1637907222598126e-05,0.34732805333902045,0.2088163370272393,5.571113054209328
177,0.001067603822564508,0.26927770216226615,0.13329507114066125,2.0119270206686615
178,2.1984081378783025e-08,0.064765213574606,0.06582581999558909,0.32968763524655376
179,1.5260828651483284e-09,0.042839349336453524,0.04010338244080316,0.2968140667754344
180,1.1996606081102685e-12,0.040231709025210685,0.026660406265863437,0.20547325782528575
181,7.661398668546184e-10,0.02165040002680352,0.014005458470116406,0.14394277982956893
182,2.2139442156119434e-09,0.08170896650673651,0.07009980483300726,0.3473589977143173
183,1.8882348701829127e-07,0.02937918341610706,0.021264890712427036,0.2011551640889265
184,1.063839645941243e-05,0.07575903726173303,0.0499541598454865,0.46335842887682366
185,2.415533067375683e-06,0.07576285682251718,0.051338986991211186,0.8334449627128461
186,0.0002679415111825878,0.08760428197197118,0.06673897443216179,0.9420480373689386
187,0.000204759195375716,0.17552691727933928,0.14593797030759698,1.3232524147685725
188,2.436424552297431e-07,0.5099617643689731,0.11557519645651296,3.091532223908851
189,6.249734388554662e-05,0.37012416591764236,0.21799160196758907,2.605060224938525
190,6.403315274356847e-06,0.1367823782574015,0.1216892353268755,0.9296679307144754
191,1.8185956428962035e-10,0.08155817976844325,0.06841699970399506,0.3924138626026215
192,2.1112720635456487e-08,0.11898627974206032,0.10683730876553629,0.5823745321624689
193,5.161206633367914e-07,0.12614773335602117,0.115576097748565,0.7369719992498887
194,3.2838204464006304e-09,0.057338379912435025,0.03936438367153987,0.532009907545581
195,1.0851565197555804e-05,0.10173212014988922,0.08708852475979878,0.38836758057070037
196,9.764816137107808e-08,0.03140602535973959,0.021274035936158234,0.20521274785916038
197,0.00018127356935365352,0.1075106140018704,0.0777006379702129,0.6122648663714915
198,6.68837396251332e-05,0.21268405434370058,0.13777872314501743,1.1918945014470759
199,3.6836402928922735e-05,0.2072463259079165,0.10518048150070305,2.0359027063476947
200,2.2532299572017665e-05,0.15814550687334852,0.11245910363356737,1.0247154008765293
201,9.554222656626542e-06,0.14767692200249183,0.0851767154171754,1.2390320251188145
202,1.1926021658528377e-07,0.10050679634629354,0.07592300733140694,0.6575503229214074
203,3.2052733148702225e-10,0.05681304505426643,0.04877897428371736,0.32990445890949577
204,1.3989366123480303e-09,0.07230454113680268,0.05055425292827173,0.31253905443046326
205,6.402170550035991e-12,0.036485229330939846,0.02327903308271649,0.2870254844551396
206,5.117749934626929e-10,0.03619603094989408,0.024887240416583634,0.19282909579771168
207,7.959699540515457e-10,0.025959605779071682,0.022765190333252222,0.11076645986863004
208,5.082634254457218e-08,0.13893165879283023,0.13034669090729395,0.9854887966062538
209,8.102781722275794e-05,0.03510963588809144,0.028391154421185318,0.3765364346349763
210,0.0008698652588675376,0.42455388799363214,0.3514501175399748,1.8663445678080453
211,3.556823159802197e-05,0.39878822424416416,0.1903668826122069,2.8037468691120284
212,0.0002639259876298205,1.1784210579124441,0.37186600418331534,8.610250852703912
213,0.0012493225829158724,0.803887374293461,0.4023091446789039,5.845987735491138
214,5.599321021351216e-08,0.09584124803035268,0.08253559145982647,0.4884989245915298
215,6.889803618581122e-09,0.08968442197131087,0.07689642908395371,0.49762822764278697
216,2.610675228746087e-08,0.09888300098308608,0.09239928666284213,0.4897873522353587
217,7.33963306800525e-11,0.06896675640480969,0.05330531282734677,0.4409730826066522
218,7.710315526840927e-15,0.0330102699396327,0.016671225627494703,0.21472681795511223
219,8.877127427284784e-09,0.08306404480429307,0.06517902087925484,0.43959843275617977
220,1.554854345216619e-09,0.06587262699808345,0.02409183281994418,0.7541267506752897
221,0.0001222406626478992,0.037058423704049596,0.031343623488189316,0.5424581822205019
222,0.0011325665628539347,0.2687525405335936,0.14108350111965756,1.515671814350416
223,7.547685145399522e-06,0.2340326116656019,0.10419629882304103,1.6165891926037508
224,0.0002471490418257607,0.42041608752352627,0.16184326588708164,2.4319521382372074
225,0.00010895709135367104,0.6869447664708699,0.2418611318937747,5.5670900760677755
226,8.410479086171864e-08,0.38199892385650436,0.18943976140690094,3.1759640230741186
227,3.7370179070457757e-07,0.12574301471125943,0.1034938294997313,0.7038447254500467
228,1.0601764190710107e-08,0.03386520104074167,0.02509169234484523,0.2684197201053059
229,1.4536614487719431e-08,0.05735304660079041,0.04594672094056896,0.25874996426918495
230,9.216832655083525e-10,0.04303448134075738,0.0330329270395268,0.31208346687275756
231,1.0875405895249488e-07,0.026735458736694005,0.022712861599489438,0.11927118327115645
232,2.0504695977236467e-05,0.09782533026300454,0.053629232623770035,0.5347694713110277
233,0.0004180424709663626,0.09591808869469136,0.0693465072213349,0.4478184802885539
234,1.4588843097390499e-06,0.38984123015963945,0.12453858112264965,2.5835252654045777
235,0.0033650942064925,0.692354757307872,0.28979031925314447,4.40509678254634
236,0.0005055664133736345,0.26504985154400645,0.1734533655713528,1.588859782677445
237,7.517710587422124e-05,0.8307910481600759,0.5684061049375531,3.562059562307802
238,0.00015673404744723332,0.5072838612362626,0.31410357563425734,3.3625824621960367
239,1.58735960267175e-08,0.11009852125098393,0.09760523229109275,0.6770392305923927
240,2.6920902997112226e-09,0.08465083104786095,0.08197868717373041,0.38313961858857465
241,1.1440200708623026e-07,0.10334353690945396,0.08842423693241663,0.9073492616555584
242,2.327754460163763e-09,0.02042143577699131,0.012398372715879586,0.1728140528606844
243,1.193599762522856e-06,0.06038146288086938,0.05778192024324316,0.26431123416593605
244,2.9776939352377523e-05,0.06366943653288527,0.03312408141764482,0.49794988736280615
245,0.00018594248511205573,0.1916845100550023,0.13482274323229793,1.0228870985405905
246,0.00023037458334702884,0.20765016619275448,0.12486188938377163,1.0747578755623113
247,0.00011122116644738609,0.16233522787700247,0.052032058363747705,1.4019934578795286
248,0.00035116620139890464,0.2366383095281504,0.1770534560247439,1.173103043190237
249,4.707143969869911e-08,0.23993170855367932,0.1832677590932028,1.547454582493869
250,2.652992594948114e-08,0.11527566149800994,0.0644936940854352,0.783790279663977
251,3.278871185794922e-07,0.24986678314151398,0.1517123167269122,1.928608459737148
252,2.0077232725320003e-08,0.04626012298748857,0.04461752722896512,0.23659464444184491
253,3.6244205642643015e-09,0.11759952174294785,0.08744600277589945,0.8010075070979438
254,4.771654363240061e-07,0.1292493681699639,0.08552642700929733,0.8721394723037998
255,5.116171762433116e-05,0.1924612912817643,0.14271907633888425,0.9445416624874349
256,4.262342430214959e-06,0.24795609417823766,0.1547620382856867,1.6698097199839632
257,1.7531599305151673e-05,0.13412788217246396,0.09941070943806848,1.242628605504301
258,0.0020774441806979444,0.2720629718301922,0.17594543998620293,1.5535907874796782
259,0.00012943560427775656,0.30114194230650015,0.1531751122371413,3.0213745415859377
260,0.0003056661817161989,0.9102281946603519,0.5161986765561684,8.267699562623578
261,1.621754805142146e-07,0.5863687526080098,0.22749866625150322,3.820065313596255
262,1.663422354515555e-06,0.4043288795867162,0.16753298533202876,3.1919552092969883
263,1.2404436646722191e-06,0.13292605376775676,0.11669969864984292,0.7070468585022047
264,8.75858040004882e-09,0.08712942329972433,0.07842978735042921,0.36200794305019424
265,6.985752664516734e-08,0.11026490637121081,0.07092057596915821,0.8839334456030162
266,3.968241031877767e-09,0.05633840067940418,0.04426262724366893,0.5891374563901967
267,6.721499686495446e-06,0.06626198295831101,0.06703877663214257,0.5063914375280753
268,4.4914719883618785e-05,0.3287664107738985,0.2556884906829351,1.71870229448927
269,3.45444594347225e-05,0.15191993662361622,0.07093804531458324,1.059815708332922
270,0.0003892356653853069,0.23380164964475517,0.19841976776966108,1.050798595981134
271,0.0014597956378281794,0.23638916684096273,0.21040306085963023,0.9845621090278162
272,0.0003197597258191747,0.2850575760741345,0.12733753836021783,2.4928647497049923
273,0.00030204487310028745,0.2770295044139686,0.20301932663628147,2.487714732009634
274,4.5577542409865145e-06,0.09324022599453333,0.053118586946443724,0.4556624088772772
275,6.931931181920744e-06,0.4990993905169183,0.34552562896015915,2.3989522749800023
276,1.1686190445434772e-09,0.09257713972703924,0.06539666567327637,0.5649802288758462
277,1.2273315590188662e-09,0.09366291263534522,0.08124794994712711,0.5217095109731257
278,1.2011668677555775e-10,0.11223786395348508,0.07265506307622502,0.9584029763279215
279,4.032609550338277e-09,0.10679744510482478,0.07035379372950633,0.49565224882669445
280,2.1728245009867497e-09,0.03968585248699232,0.02920390592474025,0.29390701380517825
281,0.0006589062850112006,0.11057278512885498,0.08843684645530861,0.5117821603899165
282,1.2059351787169849e-05,0.13943210720232185,0.08587579730295372,0.828873497139147
283,0.0006530656951117146,0.33915441141362923,0.23579185174457468,1.9596350282153012
284,0.00024592107700020923,0.2068707619253624,0.07705988801592775,1.615989564271753
285,7.406081615701468e-06,0.21439424344704525,0.07549456284447953,1.8039398652996839
286,9.776560756815496e-06,0.19658731806881652,0.12894855478644313,1.0796891058976188
287,2.3121420934516153e-11,0.04709660354916812,0.03193891329274621,0.24331768735362444
288,1.2865871430663083e-07,0.06011768135974426,0.050337413074986,0.2776139934031964
289,2.0745861700325824e-10,0.03897242897357838,0.029729564965744932,0.5091978744132734
290,4.108519077170733e-08,0.0821142381706273,0.06656397470625632,0.39172343672297877
291,2.980545677651739e-06,0.0823150172278497,0.06349150397294065,0.5391664205977931
292,3.3549012453258184e-06,0.06774454466922686,0.03234650089189722,0.5092850429957849
293,0.00011223093756989485,0.09566059154015515,0.08108842174311345,0.43892283221097705
294,8.220769240663419e-05,0.15338353009719133,0.06711019372898502,1.2576861022406922
295,1.7792425754455658e-06,0.12331416147327875,0.06934312623409732,1.6580880140549017
296,2.5417742326237852e-06,0.20094012742757295,0.08954187490729759,1.8986716014852725
297,5.723676728818391e-07,0.4354693211930687,0.13916941356066975,3.3485196862850204
298,8.510687199544396e-07,0.23387654020163773,0.09520112967323024,2.235162508224904
299,2.1291383329927462e-09,0.10678888421433382,0.0461103682660437,0.7861831309340171
300,1.3567834252110362e-12,0.06514999409561906,0.04409210438306438,0.5176256947478731
301,1.668200450691367e-08,0.05205224703450538,0.045655318846447655,0.2642968185120049
302,1.0502292522416077e-10,0.034546480840282355,0.02711464190383405,0.2426740522663116
303,1.2254551913941287e-09,0.04683372663810285,0.039422753383459866,0.4438992728479538
304,2.8507305280995673e-05,0.1153357107473547,0.08638764668320167,0.41442928250816463
305,0.00039703142781320506,0.19496467330732797,0.1616089432762275,0.933172087042336
306,5.39763255074201e-05,0.11957407605638089,0.07594659438366051,0.6816361432897838
307,2.8438550988068867e-07,0.10201690732230066,0.06151200276666875,0.7642706475620955
308,1.3560846573015273e-05,0.18521021403262466,0.14684205532978897,1.1637371004682484
309,1.755807694977906e-05,0.2679452118778947,0.16149178847128526,2.586173026818307
310,6.8682526765932456e-09,0.14145490747797096,0.06926835655013215,0.8190703323358078
311,2.6333412335745163e-08,0.06395368783418355,0.03879305671955022,0.431977535591993
312,2.0697146529003486e-11,0.026042661250290144,0.022661969134297875,0.19587523932858783
313,9.399508301821917e-10,0.033800150569751636,0.025865158675358026,0.20829554406697987
314,5.4382709928996866e-08,0.08971239089901804,0.06477317988119574,0.5775295352600394
315,7.061274651109347e-07,0.028293289362557896,0.022502290741583646,0.14048926633397335
316,0.0013319965625677283,0.10490483207459388,0.08490046622982989,0.37905068555632204
317,0.00024073568882682027,0.25329684149925774,0.21738400853739206,1.0895216951098428
318,0.00045810839523805034,0.16910684908245216,0.11664262938441253,0.7656694038081688
319,0.0002831230642446962,0.6337527437407062,0.47566991695465033,2.9999742448168756
320,1.285430591933547e-05,0.9380623423710546,0.49197038200470133,5.10892816416287
321,0.00018503732091993002,0.23936083989716433,0.08606726012617069,2.887209624258476
322,4.080480093165376e-05,0.38038727483431695,0.24351128133818195,1.911111023794796
323,3.5875658232694837e-07,0.381155618194214,0.17143807427507268,2.6821394802379546
324,2.554044127673515e-12,0.14165415534512754,0.061925468311790896,1.2551484079459672
325,3.362294661395725e-10,0.06051883817338497,0.04425264710603435,0.35145002869377695
326,8.390525702343835e-10,0.1473731768382209,0.1267068906540751,0.7042898839181632
327,9.028586343203652e-10,0.08181646409993978,0.053867698488768836,0.6342465298269467
328,8.996899737461916e-07,0.0575580695027965,0.04343804445428599,0.6125472716725032
329,0.00021791809208612865,0.05146648638256497,0.037509662502208746,0.2769451643544811
330,0.002069580887184142,0.3399977751286376,0.3167329563890973,1.2916372981660122
331,2.1477626045502282e-06,0.3778471929920566,0.07830677206233697,4.0302323511548765
332,9.011802401934838e-05,0.31928977125435126,0.16655819829613477,2.8988832898326007
333,3.3429129837179665e-05,0.1591472696441301,0.08662178560136974,1.1970097970532367
334,3.161865780147656e-05,0.1538062195672192,0.15009999682913233,0.786622778239625
335,1.4764954602900686e-08,0.11183798731080462,0.06440190704574614,0.6718927472167142
336,1.3579917656514688e-08,0.08305041307930595,0.041022447351675304,0.8639087952224475
337,4.269041982165535e-11,0.06358031123790168,0.045854211225740016,1.0838724902060948
338,1.6507078353600174e-10,0.03300701460914866,0.025773727307834525,0.2560354285607935
339,6.942679597642686e-09,0.022522363021324467,0.015097647124182966,0.16313362069501056
340,8.081281099404165e-08,0.14125907575270272,0.08156753871498204,0.7909376435476917
341,3.3613212482476714e-05,0.13286116916692375,0.08287452572344675,0.9740966073977835
342,0.0010393523579856376,0.5839041115818284,0.2998037597117759,3.657593335878143
343,0.017110505262626932,0.54278822608465,0.4660771737894762,2.825542405037938
344,4.492293452222252e-06,0.23820370389659173,0.12790196840080337,2.3824977265685203
345,3.599631239988907e-05,0.3386957558604014,0.138118656659368,2.0717890076435577
346,3.8960316297360775e-06,0.1340140821885975,0.08251518559673271,1.5755063296069751
347,6.295065423571626e-07,0.10455567827157336,0.09129862403389052,0.47975915014010456
348,3.8693945491071316e-08,0.05205712565447292,0.04164273451825293,0.5044936167760952
349,2.162014524966265e-11,0.028823927565658873,0.01984185906752342,0.20905165397976175
350,1.8146228151214078e-08,0.09211051441433304,0.07023609940182207,0.44407578799273584
